regulation_id,reg_no,product,product_slug,farm_kind,avia,norm_raw,norm_min,norm_max,norm_unit,dose_per_10l,crop_raw,target_raw,method,liquid_rate,wait_days,max_treatments,exit_manual,exit_mech,page
7120,070-01(02)-9843-0,Инфикс,infiks,C,0,2 л/т,2.0,2.0,л/т,,Пшеница озимая и яровая,Пыльная головня,Обработка семян.,10 л/т,,1,-,-,600
7121,070-01(02)-9843-0,Инфикс,infiks,C,0,"1,5-1,75 л/т",1.5,1.75,л/т,,Ячмень яровой и озимый,"Твердая головня, фузариозная корневая гниль, гельминтоспориозная корневая гниль, плесневение семян",Обработка семян.,10 л/т,,1,-,-,601
7122,070-01(02)-9843-0,Инфикс,infiks,C,0,2 л/т,2.0,2.0,л/т,,Ячмень яровой и озимый,Пыльная головня,Обработка семян.,10 л/т,,1,-,-,601
15019,070-01(02)-9843-0,Инфикс,infiks,C,0,"1,5-2 л/т",1.5,2.0,л/т,,"Пшеница яровая и озимая, ячмень яровой и озимый","Хлебная жужелица, злаковые мухи, хлебные блошки, цикадки, проволочники",Обработка семян.,10 л/т,,1,-,-,1834
7532,019-02-2311-1,Инфинито,infinito,C,0,"1,2-1,6",1.2,1.6,,,Картофель,Фитофтороз,"Опрыскивание в период вегетации: первое – профилактическое, последующие – с интервалом 7-10 дней,",400 л/га,7,2,7,3,642
7533,019-02-2311-1,Инфинито,infinito,C,0,"1,4-1,6",1.4,1.6,,,Огурец открытого грунта,Пероноспороз,"Опрыскивание в период вегетации: первое – профилактическое, последующие – с интервалом 7-14 дней,",400 л/га,7,3,7,3,642
7534,019-02-2311-1,Инфинито,infinito,C,0,"1,6",1.6,1.6,,,Лук (кроме лука на перо),Пероноспороз,"Опрыскивание в период вегетации: первое – профилактическое, последующие – с интервалом 7-14 дней,",400 л/га,7,3,7,3,642
7237,014-02-2556-1,Иншур Перформ,inshur-perform,C,0,"0,4-0,6",0.4,0.6,,,Пшеница яровая,"Твердая головня, пыльная головня, гельминтоспориозная и фузариозная корневые гнили, плесневение семян",Протравливание семян с увлажнением перед посевом или заблаговременно (до 1 года),8-10 л/т,,1,-,-,612
7238,014-02-2556-1,Иншур Перформ,inshur-perform,C,0,"0,4-0,6",0.4,0.6,,,Пшеница озимая,"Твердая головня, пыльная головня, гельминтоспориозная, фузариозная, ризоктониозная и офиоболезная корневые гнили, плесневение семян",Протравливание семян с увлажнением перед посевом или заблаговременно (до 1 года),8-10 л/т,,1,-,-,612
7239,014-02-2556-1,Иншур Перформ,inshur-perform,C,0,"0,4-0,6",0.4,0.6,,,Ячмень яровой,"Каменная головня, пыльная головня, гельминтоспориозная и фузариозная корневые гнили, плесневение семян",Протравливание семян с увлажнением перед посевом или заблаговременно (до 1 года),8-10 л/т,,1,-,-,612
7240,014-02-2556-1,Иншур Перформ,inshur-perform,C,0,"0,4-0,6",0.4,0.6,,,Ячмень озимый,"Каменная головня, пыльная головня, фузариозная корневая гниль, плесневение семян",Протравливание семян с увлажнением перед посевом или заблаговременно (до 1 года),8-10 л/т,,1,-,-,612
7241,014-02-2556-1,Иншур Перформ,inshur-perform,C,0,"0,4-0,6",0.4,0.6,,,Рожь озимая,"Стеблевая головня, гельминтоспориозная и фузариозная корневые гнили, плесневение семян, снежная плесень",Протравливание семян с увлажнением перед посевом или заблаговременно (до 1 года),8-10 л/т,,1,-,-,612
6115,586-02-9983-0,Иппон,ippon,C,0,"2-2,5 л/га",2.0,2.5,л/га,,Картофель,Фитофтороз,Опрыскивание в период вегетации.,300-400 л/га,15,3,-,3,502
8289,002-03-2775-1,Ирбис,irbis,C,0,"0,8-1,0",0.8,1.0,,,"Пшеница яровая, ячмень яровой, пшеница озимая","Однолетние злаковые сорные растения (виды щетинника, куриное просо, овсюг, метлица полевая)",Опрыскивание посевов в ранние фазы развития (2-3 листа) сорных растений независимо от фазы развития культуры (с учетом чувствительности сортов). Пшеница озимая обрабатывается весной.,150-200 л/га,60,1,-,3,725
8295,097-03-2760-1,Ирбис 100,irbis-100,C,0,"0,4-0,6",0.4,0.6,,,Пшеница яровая,"Однолетние злаковые сорные растения (виды щетинника, ежовник обыкновенный, просо сорное)",Опрыскивание посевов в ранние фазы развития (2-3 листа) вегетирующих сорных растений независимо от фазы развития культуры.,150-200 л/га,60,1,-,3,725
8296,097-03-2760-1,Ирбис 100,irbis-100,C,0,"0,5-0,7",0.5,0.7,,,Пшеница яровая,Овсюг,Опрыскивание посевов в ранние фазы развития (2-3 листа) вегетирующих сорных растений независимо от фазы развития культуры.,150-200 л/га,60,1,-,3,725
8297,097-03-2760-1,Ирбис 100,irbis-100,C,0,"0,6-0,9",0.6,0.9,,,Пшеница яровая,"Однолетние злаковые сорные растения (овсюг, виды щетинника, куриное просо)","Опрыскивание посевов по вегетирующим сорным растениям, начиная с фазы 2-х листьев до конца кущения (независимо от фазы развития культуры).",150-200 л/га,60,1,-,3,726
8298,097-03-2760-1,Ирбис 100,irbis-100,C,0,"0,6-0,75",0.6,0.75,,,Пшеница озимая,"Однолетние злаковые сорные растения (овсюг, метлица обыкновенная, виды щетинника, куриное просо, просо сорное)","Опрыскивание посевов весной по вегетирующим сорным растениям, начиная с фазы 2 листьев до конца кущения (независимо от фазы развития культуры).",150-200 л/га,60,1,-,3,726
10943,178-03-2993-1,Ирвин,irvin,C,0,3-4,3.0,4.0,,,"Подсолнечник, кукуруза, соя",Однолетние злаковые и двудольные сорняки,Опрыскивание почвы до всходов культурных растений.,200-300 л/га,60,1,-,3,1093
3725,046-01-2708-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,Картофель,Колорадский жук,Опрыскивание в период вегетации,2-4 л/100 м2,20,2,-,3,289
3726,046-01-2708-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,Огурец и томат открытого грунта,Тли,Опрыскивание в период вегетации,10-20 л/100 м2,20,1,-,3,289
3727,046-01-2708-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,Яблоня,Тли,Опрыскивание в период вегетации,2-5 л/дерево,20,1,-,3,289
3728,046-01-2708-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,"Смородина (черная, красная)",Тли,Опрыскивание до цветения и после сбора урожая,"1,5 л/10 м2",60,2,-,3,289
3729,046-01-2708-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,"Цветочные культуры, декоративные кустарники","Тли, трипсы",Опрыскивание в период вегетации,1-2 л/10 м2,,2,-,3,289
3730,046-01-5053-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,Картофель,Колорадский жук,Опрыскивание в период вегетации,2-4 л/100 м2,20,2,-,3,289
3731,046-01-5053-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,Огурец и томат открытого грунта,Тли,Опрыскивание в период вегетации,10-20 л/100 м2,20,1,-,3,289
3732,046-01-5053-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,Яблоня,Тли,Опрыскивание в период вегетации,2-5 л/дерево,20,1,-,3,290
3733,046-01-5053-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,"Смородина (черная, красная)",Тли,Опрыскивание до цветения и после сбора урожая,"1,5 л/10 м2",60,2,-,3,290
3734,046-01-5053-1,Искра,iskra,Л,0,1 таб./10 лводы,1.0,1.0,таб./10 лводы,1 таб,"Цветочные культуры, декоративные кустарники","Тли, трипсы",Опрыскивание в период вегетации,1-2 л/10 м2,,2,-,3,290
1550,046-01-2709-1,Искра Золотая,iskra-zolotaya,Л,0,1 мл/100 м2,1.0,1.0,мл/100 м2,,Картофель,Колорадский жук,Опрыскивание в период вегетации,2-4 л/100 м2,20,1,3,-,140
1551,046-01-2709-1,Искра Золотая,iskra-zolotaya,Л,0,5 мл/10 лводы,5.0,5.0,мл/10 лводы,5 мл,Огурец и томат защищенного грунта,"Тепличная белокрылка, тли, трипсы",Опрыскивание в период вегетации,10 л/100м2,3,1,1,-,140
1552,046-01-2709-1,Искра Золотая,iskra-zolotaya,Л,0,5 мл/10 лводы,5.0,5.0,мл/10 лводы,5 мл,Цветочные культуры открытого грунта,Тли,Опрыскивание в период вегетации,2-4 л/100 м2,,1,3,-,140
1553,046-01-2719-1,Искра Золотая,iskra-zolotaya,Л,0,¼ таблетки/2 л почвы,,,¼ таблетки/2 л почвы,,Комнатные и балконные цветочные растения,"Тли, щитовки, долгоносики",Внесение таблетки под растения с неодревесневшими стеблями высотой не более 30-40 см на расстоянии 2-3 см от стебля в предварительно пролитую водой почву,,,1,1,-,141
1857,046-01-5042-1,Искра Золотая,iskra-zolotaya,Л,0,¼ таблетки/2 л почвы,,,¼ таблетки/2 л почвы,,Комнатные и балконные цветочные растения,"Тли, щитовки, долгоносики",Внесение таблетки под растения с неодревесневшими стеблями высотой не более 30-40 см на расстоянии 2-3 см от стебля в предварительно пролитую водой почву,,,1,1,-,158
1858,046-01-5043-1,Искра Золотая,iskra-zolotaya,Л,0,1 мл/100 м2,1.0,1.0,мл/100 м2,,Картофель,Колорадский жук,Опрыскивание в период вегетации,2-4 л/100 м2,20,1,3,-,158
1859,046-01-5043-1,Искра Золотая,iskra-zolotaya,Л,0,5 мл/10 лводы,5.0,5.0,мл/10 лводы,5 мл,Огурец и томат защищенного грунта,"Тепличная белокрылка, тли, трипсы",Опрыскивание в период вегетации,10 л/100м2,3,1,1,-,158
1860,046-01-5043-1,Искра Золотая,iskra-zolotaya,Л,0,5 мл/10 лводы,5.0,5.0,мл/10 лводы,5 мл,Цветочные культуры открытого грунта,Тли,Опрыскивание в период вегетации,2-4 л/100 м2,,1,3,-,158
1616,046-01-2710-1,Искра Золотая Просто,iskra-zolotaya-prosto,Л,0,"1,0 л/10 м2",1.0,1.0,л/10 м2,,Цветочные растения открытого и защищенного грунта,"Тли, трипсы, цикадки, тепличная белокрылка",Опрыскивание в период вегетации при появлении вредителей. Флакон с куроковым распылителем с готовым рабочим раствором,,,2,1,-,144
1617,046-01-2710-1,Искра Золотая Просто,iskra-zolotaya-prosto,Л,0,"1,0 л/5-10 кустов",1.0,1.0,л/5-10 кустов,,Декоративные кустарники,"Тли, трипсы, белокрылки",Опрыскивание в период вегетации при появлении вредителей. Флакон с куроковым распылителем с готовым рабочим раствором,,,2,3,-,144
1855,046-01-5041-1,Искра Золотая Просто,iskra-zolotaya-prosto,Л,0,"1,0 л/10 м2",1.0,1.0,л/10 м2,,Цветочные растения открытого и защищенного грунта,"Тли, трипсы, цикадки, тепличная белокрылка",Опрыскивание в период вегетации при появлении вредителей. Флакон с куроковым распылителем с готовым рабочим раствором,,,2,1,-,158
1856,046-01-5041-1,Искра Золотая Просто,iskra-zolotaya-prosto,Л,0,"1,0 л/5-10 кустов",1.0,1.0,л/5-10 кустов,,Декоративные кустарники,"Тли, трипсы, белокрылки",Опрыскивание в период вегетации при появлении вредителей. Флакон с куроковым распылителем с готовым рабочим раствором,,,2,3,-,158
2710,046-01-3587-1,Искра М,iskra-m,C,0,"0,5-1,2",0.5,1.2,,,Пшеница яровая и озимая,"Злаковые тли, пшеничные трипсы",Опрыскивание в период вегетации,200-400 л/га,40,1,10,4,218
2711,046-01-3587-1,Искра М,iskra-m,C,0,"0,5-1,2",0.5,1.2,,,Ячмень яровой и озимый,"Злаковые тли, пшеничные трипсы",Опрыскивание в период вегетации,200-400 л/га,40,1,10,4,218
2712,046-01-3587-1,Искра М,iskra-m,C,0,"0,2-0,6",0.2,0.6,,,"Люцерна, клевер, эспарцет (семенные посевы)","Тли, долгоносики",Опрыскивание в период вегетации,200-400 л/га,,2,10,4,218
2713,046-01-3587-1,Искра М,iskra-m,C,0,"2-2,6",2.0,2.6,,,"Пастбища, участки, заселенные саранчовым и, дикая растительность",Саранчовые,Опрыскивание в период развития личинок. Срок возможного пребывания людей на обработанных площадях не ранее 3 дней после обработки. Сбор грибов и ягод после обработки дикой растительности в сезон обработки не допускается,200-400 л/га,,1,10,4,218
2747,046-01-5070-1,Искра М,iskra-m,C,0,"0,5-1,2",0.5,1.2,,,Пшеница яровая и озимая,"Злаковые тли, пшеничные трипсы",Опрыскивание в период вегетации,200-400 л/га,40,1,10,4,220
2748,046-01-5070-1,Искра М,iskra-m,C,0,"0,5-1,2",0.5,1.2,,,Ячмень яровой и озимый,"Злаковые тли, пшеничные трипсы",Опрыскивание в период вегетации,200-400 л/га,40,1,10,4,220
2749,046-01-5070-1,Искра М,iskra-m,C,0,"0,2-0,6",0.2,0.6,,,"Люцерна, клевер, эспарцет (семенные посевы)","Тли, долгоносики",Опрыскивание в период вегетации,200-400 л/га,,2,10,4,221
2750,046-01-5070-1,Искра М,iskra-m,C,0,"2-2,6",2.0,2.6,,,"Пастбища, участки, заселенные саранчовым и, дикая растительность",Саранчовые,Опрыскивание в период развития личинок. Срок возможного пребывания людей на обработанных площадях не ранее 3 дней после обработки. Сбор грибов и ягод после обработки дикой растительности в сезон обработки не допускается,200-400 л/га,,1,10,4,221
1160,213-01-4704-1,К-Обиоль,k-obiol,C,0,"0,2 мл/м2",0.2,0.2,мл/м2,,Незагруженные складские помещения и оборудование зерноперер абатывающих и пищевых предприятий,Вредители запасов,Опрыскивание. Допуск людей и загрузка складов через 2 суток после обработки.,50 мл/м2,,1,2,-,115
1161,213-01-4704-1,К-Обиоль,k-obiol,C,0,"0,2-0,6 мл/м2",0.2,0.6,мл/м2,,Незагруженные складские помещения и оборудование зерноперер абатывающих и пищевых предприятий,Вредители запасов,Дезинсекция холодным туманом. Обработка с помощью генераторов холодного тумана. Экспозиция 24 часа. Допуск людей и загрузка складов через 2 суток после обработки,,,1,2,-,115
1162,213-01-4704-1,К-Обиоль,k-obiol,C,0,"0,4 мл/м2",0.4,0.4,мл/м2,,Территория зерноперер абатывающих предприятий и зернохранилищ в хозяйствах,Вредители запасов,Опрыскивание.,200 мл/м2,,1,2,-,115
1163,213-01-4704-1,К-Обиоль,k-obiol,C,0,10-20 мл/т,10.0,20.0,мл/т,,"Зерно продовольс твенное, семенное, фуражное",Вредители запасов,Опрыскивание при перемещении зерна с использованием специальных распылителей инсектицидов.,500 мл/т,40,1,2,-,115
5833,014-02-2609-1,Кабрио Топ,kabrio-top,C,0,"1,5-2,0",1.5,2.0,,,Виноград,"Милдью, оидиум",Опрыскивание в период вегетации,800-1000 л/га,60,2,7,4,476
10560,516-03-2054-1,Кабуки,kabuki,C,0,"0,15- 0,2",0.15,0.2,,,"Пшеница озимая, пшеница яровая, ячмень яровой",Однолетние и некоторые многолетние двудольные сорные растения,Опрыскивание посевов весной в фазу кущения культурных растений и ранние фазы роста сорных растений,200-300 л/га,60,1,-,3,1053
4826,018-02-3295-1,Кагатник,kagatnik,C,0,"2,0",2.0,2.0,,,Свекла сахарная,Кагатные гнили,Опрыскивание растений за 2-4 недели до уборки,300 л/га,,1,-,3,382
4827,018-02-3295-1,Кагатник,kagatnik,C,0,"0,06",0.06,0.06,,,Свекла сахарная,Кагатные гнили,Обработка корнеплодов при закладке на хранение в кагаты,3 л/т,,1,-,3,382
4828,018-02-3295-1,Кагатник,kagatnik,C,0,"0,25-0,4",0.25,0.4,,,Картофель,"Фузариоз, мокрая гниль, фомоз",Обработка клубней картофеля перед закладкой на хранение,10 л/т,,1,-,3,382
4829,018-02-3295-1,Кагатник,kagatnik,C,0,"0,5-0,8",0.5,0.8,,,Картофель,"Ризоктониоз, фузариоз",Обработка клубней перед посадкой,10 л/т,,1,-,3,382
4830,018-02-3295-1,Кагатник,kagatnik,Л,0,25-40 мл/1 лводы,25.0,40.0,мл/1 лводы,250–400 мл,Картофель,"Фузариоз, мокрая гниль, фомоз",Обработка клубней картофеля перед закладкой на хранение,1 л/100 кг клубней,,1,-,3,382
4831,018-02-3295-1,Кагатник,kagatnik,Л,0,50-80 мл/1 лводы,50.0,80.0,мл/1 лводы,500–800 мл,Картофель,"Ризоктониоз, фузариоз",Обработка клубней перед посадкой,1 л/100 кг клубней,,1,-,3,382
8137,085-03-3650-1,Кадет,kadet,C,0,"0,6-0,8",0.6,0.8,,,"Пшеница озимая, рожь озимая","Однолетние двудольные, в том числе устойчивые к 2,4-Д и 2М-4Х, и некоторые многолетние двудольные (включая виды осоты, бодяка) сорные растения",Опрыскивание посевов рано весной в фазе кущения культуры до выхода в трубку.,200-300 л/га,60,1,-,3,703
8138,085-03-3650-1,Кадет,kadet,C,0,"0,5-0,7",0.5,0.7,,,"Пшеница яровая, ячмень яровой, овес","Однолетние двудольные, в том числе устойчивые к 2,4-Д и 2М-4Х, и некоторые многолетние двудольные (включая виды осоты, бодяка) сорные растения",Опрыскивание посевов в фазе кущения культуры до выхода в трубку.,200-300 л/га,46,1,-,3,703
8139,085-03-3650-1,Кадет,kadet,C,0,"1,0-1,5",1.0,1.5,,,Кукуруза,"Однолетние, в том числе устойчивые к 2,4-Д и триазинам, и некоторые многолетние двудольные (включая виды осоты, бодяка) сорные растения",Опрыскивание посевов в фазе 3-5 листьев кукурузы.,200-300 л/га,60,1,-,3,703
4923,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,8-1,2 л/га",0.8,1.2,л/га,,Подсолнечник на семена и масло,"Альтернариоз, белая и серая гнили, ложная мучнистая роса, фомопсис, фомоз","Опрыскивание в период вегетации при появлении первых признаков одной из болезней: первое в фазе начало бутонизации, последующие с интервалом 10-14 дней.",200-400 л/га,58,2,-,3,389
4924,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,7-1,1 л/га",0.7,1.1,л/га,,Рапс яровой и озимый,"Альтернариоз, белая и серая гнили, мучнистая роса, пероноспороз, фузариозное увядание",Опрыскивание в период вегетации при появлении первых признаков одной из болезней в фазы вытягивания стеблей - начало образования стручков в нижнем ярусе.,200-400 л/га,40,1,-,3,389
4925,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,8-1,2 л/га",0.8,1.2,л/га,,Кукуруза на зерно и масло,"Прикорневые и стеблевые гнили, пузырчатая головня, гельминтоспориоз, нигроспориоз, фузариоз",Опрыскивание в период вегетации в фазу видимое образование междоузлий.,200-400 л/га,60,1,-,3,389
4926,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,7-1,1 л/га",0.7,1.1,л/га,,Соя,"Аскохитоз, церкоспороз, антракноз",Опрыскивание в период вегетации при появлении первых признаков одной из болезней.,200-400 л/га,70,1,-,3,389
4927,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,7-1,1 л/га",0.7,1.1,л/га,,Горох,"Аскохитоз, ржавчина",Опрыскивание в период вегетации при появлении первых признаков одной из болезней.,200-400 л/га,70,1,-,3,389
4928,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,7-1,0 л/га",0.7,1.0,л/га,,Свекла сахарная,"Мучнистая роса, церкоспороз, фомоз",Опрыскивание в период вегетации при появлении первых признаков одной из болезней.,200-400 л/га,30,1,-,3,389
4929,126-02-9941-1,Кадуцей,kadutsey,C,0,"0,7-1,0 л/га",0.7,1.0,л/га,,Пшеница и ячмень яровые и озимые,"Мучнистая роса, ржавчина бурая, ржавчина стеблевая, септориоз листьев и колоса, пиренофороз, темно-бурая пятнистость",Опрыскивание в период вегетации при появлении первых признаков болезней или профилактически.,300 л/га,14,1,-,3,390
5413,085-02-4129-1,Казим,kazim,C,0,"0,3-0,6",0.3,0.6,,,Пшеница озимая,"Корневые, прикорневые гнили и предотвращение полегания",Опрыскивание в период вегетации,300 л/га,40,1,-,3,438
5414,085-02-4129-1,Казим,kazim,C,0,"0,5-0,6",0.5,0.6,,,Пшеница озимая,"Мучнистая роса, гельминтоспориоз, фузариозная снежная плесень",Опрыскивание в период вегетации,300 л/га,40,2,-,3,438
5420,653-02-2911-1,Казимир,kazimir,C,0,"0,3-0,6",0.3,0.6,,,"Пшеница озимая, ячмень озимый","Корневые и прикорневые гнили, предотвращение полегания",Опрыскивание в период вегетации,300 л/га,40,1,-,3,439
5421,653-02-2911-1,Казимир,kazimir,C,0,"0,5-0,6",0.5,0.6,,,"Пшеница озимая, ячмень озимый","Мучнистая роса, гельминтоспориоз",Опрыскивание в период вегетации,300 л/га,40,2,-,3,439
5422,653-02-2911-1,Казимир,kazimir,C,0,"0,6",0.6,0.6,,,Свекла сахарная,"Мучнистая роса, церкоспороз",Опрыскивание в период вегетации,300 л/га,48,3,-,3,439
11126,178-03-2961-1,Кайен,kayen,C,0,"0,025-0,035",0.025,0.035,,,"Пшеница яровая и озимая, ячмень яровой","Однолетние двудольные, в т.ч. устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорняки",Опрыскивание посевов от фазы кущения культуры до фазы формирования второго междоузлия и ранние фазы роста сорняков. Озимые культуры обрабатываются весной,200-300 л/га,60,1,-,3,1125
11127,178-03-2961-1,Кайен,kayen,C,0,"0,025-0,035",0.025,0.035,,,"Пшеница яровая и озимая, ячмень яровой","Однолетние двудольные, в т.ч. устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорняки","Опрыскивание посевов от фазы кущения культуры до фазы формирования второго междоузлия и ранние фазы роста сорняков с добавлением 200 мл/га ПАВ Бит 90, Ж (900 г/л этоксилат изодецилового спирта). Озимые культуры обрабатываются весной",200-300 л/га,60,1,-,3,1125
11128,178-03-2961-1,Кайен,kayen,C,0,"0,025-0,035",0.025,0.035,,,"Пшеница яровая и озимая, ячмень яровой","Однолетние двудольные, в т.ч. устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорняки",Опрыскивание посевов от фазы 2-3 листьев до начала кущения культуры и ранние фазы роста сорняков,200-300 л/га,60,1,-,3,1125
11378,178-03-4526-1,Кайен Турбо,kayen-turbo,C,1,"0,25-0,35",0.25,0.35,,,"Пшеница, ячмень яровые и озимые","Однолетние, в том числе устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорные растения",Опрыскивание посевов от фазы кущения культуры до фазы формирования второго междоузлия культуры и в ранние фазы роста сорных растений. Озимые культуры обрабатывают весной,25-50 л/га,60,1,-,3,1164
11379,178-03-4526-1,Кайен Турбо,kayen-turbo,C,0,"0,25-0,35",0.25,0.35,,,"Пшеница, ячмень яровые и озимые","Однолетние, в том числе устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорные растения",Опрыскивание посевов от фазы кущения культуры до фазы формирования второго междоузлия культуры и в ранние фазы роста сорных растений. Озимые культуры обрабатывают весной,100-300 л/га,60,1,-,3,1164
11380,178-03-4526-1,Кайен Турбо,kayen-turbo,C,0,"0,25-0,35",0.25,0.35,,,"Пшеница, ячмень яровые и озимые","Однолетние, в том числе устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорные растения","Опрыскивание посевов от фазы кущения культуры до фазы формирования второго междоузлия культуры и в ранние фазы роста сорных растений с добавлением 0,2 л/га ПАВ Бит-90, Ж (900 г/л этоксилата изодецилового спирта). Озимые культуры обрабатывают весной",100-300 л/га,60,1,-,3,1164
11381,178-03-4526-1,Кайен Турбо,kayen-turbo,C,1,"0,25-0,35",0.25,0.35,,,"Пшеница, ячмень яровые и озимые","Однолетние, в том числе устойчивые к 2,4-Д и МЦПА, и некоторые многолетние двудольные сорные растения","Опрыскивание посевов от фазы кущения культуры до фазы формирования второго междоузлия культуры и в ранние фазы роста сорных растений с добавлением 0,2 л/га ПАВ Бит-90, Ж (900 г/л этоксилата изодецилового спирта). Озимые культуры обрабатывают весной",25-50 л/га,60,1,-,3,1164
3088,181-01-4135-1,Кайзер,kayzer,C,0,"0,5",0.5,0.5,,,Пшеница озимая,Хлебная жужулица,Обработка семян непосредственно перед посевом или заблаговременно,10 л/т,,1,-,-,250
3089,181-01-4135-1,Кайзер,kayzer,C,0,"0,5-1,0",0.5,1.0,,,Пшеница яровая и озимая,"Внутрестеблевыемухи, хлебная жужулица, цикадки, блошки, тли",Обработка семян непосредственно перед посевом или заблаговременно,10 л/т,,1,-,-,250
3090,181-01-4135-1,Кайзер,kayzer,C,0,8-10,8.0,10.0,,,Рапс яровой и озимый,Крестоцветные блошки,Обработка семян непосредственно перед посевом или заблаговременно,15 л/т,,1,-,-,250
3091,181-01-4135-1,Кайзер,kayzer,C,0,8-10,8.0,10.0,,,Подсолнечник,Проволочник и ложнопроволочники,Обработка семян непосредственно перед посевом или заблаговременно,15 л/т,,1,-,-,251
3092,181-01-4135-1,Кайзер,kayzer,C,0,6-9,6.0,9.0,,,Кукуруза,"Проволочники и ложнопроволочники, внутристеблевыемухи, блошки",Обработка семян непосредственно перед посевом или заблаговременно (до 1 года),10 л/т,,1,-,-,251
8618,050-03-3815-0,Кайман,kayman,C,0,2-4,2.0,4.0,,,"Поля, предназнач енные под посев различных культур (яровые зерновые, овощные, картофель, технические, масличные, бахчевые, а также семенные посевы однолетних цветочных)",Однолетние злаковые и двудольные сорняки,Опрыскивание вегетирующих сорняков осенью в послеуборочный период,100-200 л/га,,1,7,7,766
8619,050-03-3815-0,Кайман,kayman,C,0,4-6,4.0,6.0,,,"Поля, предназнач енные под посев различных культур (яровые зерновые, овощные, картофель, технические, масличные, бахчевые, а также семенные посевы однолетних цветочных)",Многолетние злаковые и двудольные сорняки,Опрыскивание вегетирующих сорняков осенью в послеуборочный период,100-200 л/га,,1,7,7,767
8620,050-03-3815-0,Кайман,kayman,C,0,6-8,6.0,8.0,,,"Поля, предназнач енные под посев различных культур (яровые зерновые, овощные, картофель, технические, масличные, бахчевые, а также семенные посевы однолетних цветочных)","Злостные многолетние (свинорой, вьюнок по-левой, бодяк полевой и корнеотпрысковые) сорняки",Опрыскивание вегетирующих сорняков осенью в послеуборочный период,100-200 л/га,,1,7,7,767
8621,050-03-3815-0,Кайман,kayman,C,0,2-4,2.0,4.0,,,Пары,Однолетние злаковые и двудольные сорняки,Опрыскивание вегетирующих сорняков в период их активного роста,100-200 л/га,,1,7,7,767
8622,050-03-3815-0,Кайман,kayman,C,0,4-6,4.0,6.0,,,Пары,Многолетние злаковые и двудольные сорняки,Опрыскивание вегетирующих сорняков в период их активного роста,100-200 л/га,,1,7,7,767
8623,050-03-3815-0,Кайман,kayman,C,0,6-8,6.0,8.0,,,Пары,"Злостные многолетние (свинорой, вьюнок полевой, бодяк по-левой) сорняки",Опрыскивание вегетирующих сорняков в период их активного роста,100-200 л/га,,1,7,7,767
8624,050-03-3815-0,Кайман,kayman,C,0,3-4,3.0,4.0,,,"Земли несельскохо зяйственног о назначения (охранныезоны линий электропередач и просеки, трассы газо – и нефтепроводов, насыпи и полосы отчуждения железных и шоссейных дорог, аэродромы и другие промышленные территории )",Однолетние злаковые и двудольные сорняки,Опрыскивание вегетирующих сорняков в период их активного роста. Срок возможного пребывания людей на обработанных территориях не ранее 15 дней после обработки. Сбор дикорастущих грибов и ягод в сезон обработок не допускается,100-200 л/га,,1,7,7,767
8625,050-03-3815-0,Кайман,kayman,C,0,4-6,4.0,6.0,,,"Земли несельскохо зяйственног о назначения (охранныезоны линий электропередач и просеки, трассы газо – и нефтепроводов, насыпи и полосы отчуждения железных и шоссейных дорог, аэродромы и другие промышленные территории )",Многолетние злаковые и двудольные сорняки,Опрыскивание вегетирующих сорняков в период их активного роста. Срок возможного пребывания людей на обработанных территориях не ранее 15 дней после обработки. Сбор дикорастущих грибов и ягод в сезон обработок не допускается,100-200 л/га,,1,7,7,768
